weighted_persons,weighted_filers,poverty_rate_baseline,persons_in_poverty_baseline,poverty_gap_baseline_$,house_district,poverty_rate_no_eitc,persons_lifted_no_eitc,gap_closed_no_eitc_$,poverty_rate_no_ctc,persons_lifted_no_ctc,gap_closed_no_ctc_$,poverty_rate_no_hi_eitc,persons_lifted_no_hi_eitc,gap_closed_no_hi_eitc_$,poverty_rate_no_credits,persons_lifted_no_credits,gap_closed_no_credits_$,poverty_rate_expanded_ctc_2021,persons_lifted_expanded_ctc_2021,gap_closed_expanded_ctc_2021_$,poverty_rate_hi_eitc_100pct,persons_lifted_hi_eitc_100pct,gap_closed_hi_eitc_100pct_$,poverty_rate_hi_ctc_300,persons_lifted_hi_ctc_300,gap_closed_hi_ctc_300_$,poverty_rate_hi_ctc_650,persons_lifted_hi_ctc_650,gap_closed_hi_ctc_650_$,poverty_rate_hi_ctc_1000,persons_lifted_hi_ctc_1000,gap_closed_hi_ctc_1000_$
39079.07537442622,20832.753820901442,0.21278740099419818,8315.534882180527,52453836.303025484,14,0.23339541843830125,805.3422670155942,2645020.562603377,0.2255636783656944,499.2851064052775,501760.51429891586,0.21795106722003696,201.7913016479324,959996.5575368553,0.272735915601293,2342.7325209155497,6191063.216883615,0.18892022105449377,932.707323838702,4368651.523284361,0.20960197873266406,124.48335665786726,1326120.4288978428,0.21009028162341298,105.40093118474033,333690.27643647045,0.20916714210742776,141.4763699110381,718106.9325107932,0.20916714210742776,141.4763699110381,1102027.0396463573
40519.72314435981,21592.056998260734,0.2110010427041669,8549.703833544083,54649968.22752802,16,0.2542876141671546,1753.9598915488095,3701924.6470788717,0.2246849602279881,554.4685495954891,473646.8941763267,0.2267918564266159,639.8394002577916,1086150.346429646,0.2896635676956014,3187.383734489211,8110650.135018393,0.16505744145006673,1861.622003071,3146655.7308625504,0.19495041706251548,650.3669072934772,1370794.045604147,0.2100189949335902,39.7923037783039,334189.792474404,0.20628652984738893,191.03075571716727,710936.1990711614,0.1981693829745356,519.9352997272908,1061157.986004442
22469.319776791384,11775.37447451938,0.19161136761499523,4305.377091809656,26215526.66252087,18,0.22939957478417478,849.0753106759366,1696136.7246371135,0.20374158561395753,272.5577471808747,109845.16390219331,0.21920817858876482,620.0815705892946,535754.902586054,0.24037849021008242,1095.764072183003,3072203.4080663025,0.1596475878581416,718.2043886316751,1615288.6719835028,0.1882880202428286,74.673354834571,566646.4329435565,0.1882880202428286,74.673354834571,119998.70990865678,0.1882880202428286,74.673354834571,254149.23646431416,0.1882880202428286,74.673354834571,388299.7630199678
43361.255741100256,20780.165618391875,0.14401598814645866,6244.714092825857,37782001.03992038,19,0.16183801275069973,772.7853666886776,1880827.6593452469,0.15266961574465207,375.2321593735078,504899.74247962236,0.14759921342835686,155.3731478263644,701342.9841219187,0.19868541756383554,2370.5351101869082,4473659.001677521,0.12892469261146913,654.3775251572051,2419040.4441275,0.14229386655292298,74.67335483457191,970814.8681853637,0.14401598814645866,0.0,199051.5408450961,0.14401598814645866,0.0,431278.33849770576,0.14401598814645866,0.0,663505.1361503154
97332.91158262714,47725.253116501226,0.20599794239647734,20050.37951347945,119122901.61692578,20,0.2359882531257675,2919.0442625495125,8312805.028716147,0.22768756549976712,2111.114167773012,2484392.4712967575,0.22166424541217986,1524.8468862540176,2793068.5162990987,0.2515084231207602,4429.66759641948,16690184.679931253,0.1759211512527264,2927.461653083854,12060087.024389207,0.19277169687971302,1287.34898545334,3042678.018980041,0.20248185780398542,342.23075075805536,1005613.554057166,0.20093239721238948,493.0442615206266,2149799.480862543,0.19426727618001233,1141.779897652501,3213489.053655699
20930.379113878404,10203.440472070262,0.2071452326322977,4335.628250626527,21659828.928591438,21,0.235301996931878,589.3317514103328,2482984.320103608,0.2305009381713913,488.8437714053389,24382.43217162043,0.2071452326322977,0.0,747582.0260179415,0.2747654689263419,1415.3171814043853,4752117.4300203435,0.1331251268787047,1549.2688754720734,1935408.4883296005,0.1884098511729195,392.13863678791404,941223.6766677387,0.20304592785693099,85.80000305175781,196628.19302807003,0.20304592785693099,85.80000305175781,420029.9307631627,0.18800366843069552,400.64019557217716,641521.6151499972
40440.404656936924,19573.97679042263,0.23930755253802727,9677.694262099016,57101490.55873751,22,0.2645987014201992,1022.7842950338709,2910724.0008275732,0.25653790847915087,696.8025666420963,335726.8729731217,0.25720080156077596,723.6102311072973,1064414.617920868,0.29048117341947965,2069.481936206612,5213424.635345086,0.21233705305734987,1090.6979127983013,6022079.189779624,0.23373258864504065,225.45379578019129,1175914.7326007858,0.23930755253802727,0.0,455122.19093760103,0.2360023953728995,133.66189321254205,981041.5994868055,0.2360023953728995,133.66189321254205,1502942.9736338556
21962.058546549946,12119.470460655744,0.24530460077503694,5387.394003959423,33504296.555714443,23,0.2555109551044779,224.15255133001574,2697391.390826054,0.24530460077503694,0.0,852859.5164373666,0.2491175393988137,83.73998128978656,1066015.6732965112,0.2588260598275357,296.9590753457551,4706834.317775205,0.22155451268029275,521.600825222491,3095935.1728091277,0.23840728886885784,151.47916789732153,1439603.1999983191,0.24530460077503694,0.0,277780.15718543157,0.24317346214857868,46.80419128509038,601391.7025548518,0.24317346214857868,46.80419128509038,917823.868027959
59887.01183536562,34403.90336298091,0.23897948021814935,14311.766960233836,93563468.88821673,24,0.27124453621098954,1932.2577901119548,4584884.90570952,0.2469684297928225,478.4343177305891,1153355.9050796032,0.2533350505095979,859.7122079474029,1586822.9961320907,0.28084020765845863,2506.913879654814,8801619.501497686,0.2132360542466737,1541.6968558366225,5039275.258689851,0.23002875207940499,536.0323619801256,2107644.9504306763,0.23851634446228817,27.73581649264088,443532.97903609276,0.23851634446228817,27.73581649264088,958600.5774902105,0.23718258181087543,107.61087618336387,1467430.553932026
91205.5973816751,45916.541048667015,0.1887440182230875,17214.510934254467,105034126.93893346,25,0.20762731846579843,1722.2626791739822,8719112.519858435,0.19332183190901558,417.5222319270797,1356851.3978295028,0.19344557352357442,428.8081598038916,3204300.4056348503,0.22661557290571133,3454.097768601481,15530857.989188746,0.16087268701933335,2542.0214122609177,10646287.165479958,0.17257275072085052,1474.9101129603932,3828979.7909169495,0.18814471557922494,54.659755645901896,925436.297144413,0.18401302714211012,431.49286774791835,1970661.1478182673,0.18038314857166435,762.5581111883657,2969940.558031559
23374.0671743873,11618.45576338716,0.17663326135977747,4128.637716254547,21488279.408790432,26,0.1948008187953381,424.64970789333347,1714605.1678682975,0.17663326135977747,0.0,0.0,0.1836193354885994,163.29296597233315,622802.2576570548,0.23861385279402797,1448.7385076924256,2875808.337334022,0.14710506434880818,690.1940604729384,2273342.4182967246,0.14931734475391212,638.4840696754577,796781.111535877,0.17663326135977747,0.0,188124.10544523224,0.17663326135977747,0.0,407602.22846466675,0.1714886084620241,120.25146242099345,616182.6123309731
37526.49239854458,20184.35316851808,0.16919643385277774,6349.348688837114,41440596.1722184,27,0.1860563441001448,632.6932937379634,2478792.0120658875,0.17269218858937718,131.18341355017492,40291.346191197634,0.1736594132541264,167.4799625795713,833551.3132702559,0.19130406213295814,829.6217446060391,3955677.6434647366,0.15915874966255747,376.6790794632916,3401092.6273258775,0.16584633556353662,125.71743798558418,1132984.6590853631,0.16919643385277774,0.0,247416.0914659053,0.16584633556353662,125.71743798558418,534274.0047003627,0.16584633556353662,125.71743798558418,804445.6480267122
37536.50258670581,21252.747683258247,0.23819851042463117,8941.139002703638,60086896.54272172,28,0.25279866488901465,548.0387358186344,3592560.0577426404,0.24055847145229584,88.5846832194602,54963.76910248399,0.2409978143597184,105.07607940037815,1387209.1177115738,0.26606523332049986,1046.01931606379,6464275.8776017055,0.2082852889091281,1122.837716793385,4613020.9597039,0.223910726892162,536.3134235248217,1923079.4959206134,0.23819851042463117,0.0,364551.55549526215,0.2348521685099967,125.60997193467847,787157.9848565906,0.22464616384784802,508.7076923353543,1177008.9174041748
