tax_year,income_bracket,agi_low,agi_high,agi_median,filer_count,avg_act46_tax,avg_cd1_tax,avg_bracket_change,avg_credit_loss,avg_total_change,total_act46_$M,total_cd1_$M,total_bracket_$M,total_credit_loss_$M,total_change_$M,pct_pay_more,pct_pay_less,pct_no_change,pct_credit_claimant,avg_credit_loss_per_claimant,household_count,avg_per_hh_total_change,avg_per_hh_bracket_change,avg_per_hh_credit_loss,cor_scale_factor,total_change_cor_$M,total_bracket_cor_$M,avg_total_change_cor,avg_per_hh_total_change_cor,avg_per_hh_bracket_change_cor
2030,$60K–$100K,60000.99113412765,99994.15600312449,77822.40608599375,122526.74700619519,2198.8978538144406,2094.6640060608565,-104.23384775358383,57.90360914111304,-46.330238612470794,269.42380102678754,256.65236673360187,-12.771434293185633,7.094740867978769,-5.676693425206865,1.8358960260852148,98.16410397391478,1.4210854715202004e-14,1.8358960260852148,3153.969958995128,122526.74700619519,-46.330238612470794,-104.23384775358383,57.90360914111304,1.0853137148846388,-6.160993229572466,-13.86101279714237,-50.28284337999241,-50.28284337999241,-113.12642452216193
2030,$100K–$175K,100006.92795627161,174985.49705477137,131272.145297815,107687.85796776568,4467.7321359678,4311.050302760098,-156.68183320770146,172.81541761807748,16.133584410376027,481.12050369612285,464.24777269552266,-16.87273100060011,18.610122147095638,1.7373911464955323,3.3271698748489675,96.67283012515104,0.0,3.3271698748489675,5194.06655261094,107687.85796776568,16.133584410376027,-156.68183320770146,172.81541761807748,1.0853137148846388,1.885614439410748,-18.312206362510512,17.5100004308301,17.5100004308301,-170.04894245358582
2030,$175K–$350K,175003.81318160068,349972.3314253654,231513.949696126,58362.002920742845,9369.333891226292,9219.40263224222,-149.93125898407,413.1691860498974,263.23792706582736,546.8130919251637,538.0628033504247,-8.750288574738946,24.113381243005055,15.363092668266109,10.217617566682819,89.78238243331718,0.0,4.830025426771041,8554.182422308872,58362.002920742845,263.23792706582736,-149.93125898407,413.1691860498974,1.0853137148846388,16.673775175912848,-9.496808199362537,285.6957325223447,285.6957325223447,-162.7224516653319
2030,$350K–$500K,350218.27994451264,499945.51528498885,408197.7453364555,8424.929155562839,20150.206238631665,20450.00773817577,299.8014995441009,524.3332701381563,824.1347696822573,169.76406003045213,172.28986642484273,2.525806394390555,4.417470654818559,6.943277049209115,28.59736984266733,71.40263015733268,-1.4210854715202004e-14,5.525099034463455,9490.024827927353,8424.929155562839,824.1347696822573,299.8014995441009,524.3332701381563,1.0853137148846388,7.535633807750398,2.7412923209753886,894.4447684494469,894.4447684494469,325.37867919819354
2030,$500K–$1M,530766.9420787549,996818.9152024345,678759.6978970328,5200.595335601685,49737.30307229155,53877.50432225811,4140.201249966557,524.3332701381563,4664.534520104713,258.6635863631668,280.1950976721951,21.531511309028343,2.7268451589812743,24.258356468009616,100.0,0.0,0.0,5.525099034463455,9490.024827927353,5200.595335601685,4664.534520104713,4140.201249966557,524.3332701381563,1.0853137148846388,26.327926975291323,23.36844452588216,5062.483288222482,5062.483288222482,4493.4171989712295
2030,$1M+,1005281.4843679648,282758592.6274964,4127408.5331680104,2757.907067557755,379749.3435884447,427199.42369887227,47450.08011042759,524.3332701381562,47974.41338056575,1047.3133985829897,1178.1763098757199,130.8629112927299,1.4460624314696906,132.3089737241996,100.0,0.0,0.0,5.525099034463453,9490.024827927353,2757.907067557755,47974.41338056575,47450.08011042759,524.3332701381562,1.0853137148846388,143.59674378518514,142.02731239573166,52067.28880547314,52067.28880547314,51498.22271622188
2031,Under $10K,-21012.4864981714,9999.907570310706,2763.6554708694543,93230.01201698647,0.0,0.0,0.0,46.75587732972051,46.75587732972051,0.0,0.0,0.0,4.359051005314589,4.359051005314589,0.5617516759717666,0.0,99.43824832402824,0.5617516759717666,8323.228809035265,93230.01201698647,46.75587732972051,0.0,46.75587732972051,1.0938901584849716,4.76832299504765,0.0,51.145794062311865,51.145794062311865,0.0
2031,$10K–$30K,10003.513831311826,29999.72271093212,19048.39773545839,95992.00238620839,67.60199697869834,67.60199697869834,0.0,24.71572220272784,24.71572220272784,6.489251055291664,6.489251055291664,0.0,2.3725116646611144,2.3725116646611144,0.8670171330431906,0.0,99.13298286695681,0.8670171330431906,2850.6613376804653,95992.00238620839,24.71572220272784,0.0,24.71572220272784,1.0938901584849716,2.59526716086359,0.0,27.03628527741249,27.03628527741249,0.0
2031,$30K–$60K,30006.862327508486,59996.5930584942,44563.521535651314,144767.79538150827,662.1167217553146,621.5847584160025,-40.53196333931209,23.640999446980032,-16.890963892332056,95.85317809374844,89.9854551186321,-5.867722975116328,3.4224553705547556,-2.4452676045615713,1.076328215856304,64.15131593268629,34.772355851457405,1.076328215856304,2196.448917598221,144767.79538150827,-16.890963892332056,-40.53196333931209,23.640999446980032,1.0938901584849716,-2.674854167492024,-6.418644415195909,-18.476859169147048,-18.476859169147048,-44.337515800947166
2031,$60K–$100K,60021.08298787096,99999.07570310707,77995.8717624297,123296.7589967384,2126.749104296555,2028.3928849657532,-98.35621933080172,60.31957053087896,-38.03664879992275,262.2212717589816,250.0942686883214,-12.127003070660201,7.437207550532547,-4.689795520127654,1.8358960260852153,95.22333546276498,2.9407685111498125,1.8358960260852153,3285.5657223411386,123296.7589967384,-38.03664879992275,-98.35621933080172,60.31957053087896,1.0938901584849716,-5.1301211647745495,-13.265609310912225,-41.6079157839847,-41.6079157839847,-107.59090035175332
2031,$100K–$175K,100006.49736822519,174963.4183829441,131546.98513220888,109030.96554059263,4441.613606000833,4285.75191540201,-155.8616905988237,180.2083015852874,24.346610986463702,484.27342002050426,467.2796694037254,-16.993750616778858,19.648285120274192,2.654534503495338,3.3271698748489675,96.67283012515104,0.0,3.3271698748489675,5416.263922907384,109030.96554059263,24.346610986463702,-155.8616905988237,180.2083015852874,1.0938901584849716,2.9037691687323406,-18.58929655544231,26.63251815055473,26.63251815055473,-170.49556943088288
2031,$175K–$350K,175000.65460157965,349924.4784479695,231829.35016076296,61285.241092594835,9289.372735331011,9138.733718664162,-150.63901666685015,429.00818117613557,278.3691645092854,569.3014476837383,560.0694992293589,-9.231948454379324,26.291869814075074,17.059921359695746,10.18032422848402,89.81967577151599,-1.4210854715202004e-14,4.838800406259739,8866.002834527893,61285.241092594835,278.3691645092854,-150.63901666685015,429.00818117613557,1.0938901584849716,18.661680079898733,-10.098737557886087,304.50528948239133,304.50528948239133,-164.78253781572099
2031,$350K–$500K,350163.4164996583,499561.03666515363,409034.10189035605,9219.857358291276,20033.186415940854,20312.33343386613,279.1470179252763,541.9663495329834,821.1133674582596,184.7031211870331,187.27681687429654,2.5736956872634256,4.996852435687939,7.570548122951363,27.8457295579751,72.15427044202491,-1.4210854715202004e-14,5.525099034463454,9809.169865597063,9219.857358291276,821.1133674582596,279.1470179252763,541.9663495329834,1.0938901584849716,8.281348086033372,2.8153403832326767,898.2078316630443,898.2078316630443,305.3561756788877
2031,$500K–$1M,536373.9085434633,986376.0300037011,684202.9629917201,5261.506786714975,50131.304395363535,54382.45619517841,4251.151799814873,541.9663495329834,4793.118149347856,263.7661983030795,286.13366234916106,22.367464046081533,2.851559626238932,25.219023672320464,100.0,0.0,0.0,5.525099034463453,9809.169865597063,5261.506786714975,4793.118149347856,4251.151799814873,541.9663495329834,1.0938901584849716,27.586841801750882,24.467548790275032,5243.14477202732,5243.14477202732,4650.2931160431635
2031,$1M+,1008488.7773903088,294269384.88825446,4077179.0530791217,2952.5955145365674,374693.26749558956,421593.1196022317,46899.85210664215,541.9663495329835,47441.81845617513,1106.3176609345278,1244.793953897028,138.4762929625,1.6002074126608443,140.07650037516083,100.0,0.0,0.0,5.525099034463454,9809.169865597063,2952.5955145365674,47441.81845617513,46899.85210664215,541.9663495329835,1.0938901584849716,153.22830519540486,151.4778540551605,51896.138309840666,51896.138309840666,51303.286653856514
